               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 1     1821,1.667     ,-4.96     ,4.17      ,0.0536    ,          ,          ,          ,          ,  10017763
 DSO 2     1817,          ,          ,          ,          ,0.667     ,0.429     ,0.627     ,0.0202    ,  10026826
 DSO 1     1822,1.730     ,0.99      ,1.79      ,0.0516    ,          ,          ,          ,          ,  10027763
 DSO 2     1818,          ,          ,          ,          ,0.627     ,0.329     ,0.210     ,0.0159    ,  10036826
 DSO 1     1823,1.730     ,1.98      ,4.96      ,0.0516    ,          ,          ,          ,          ,  10037763
 DSO 2     1819,          ,          ,          ,          ,0.528     ,0.667     ,0.944     ,0.0187    ,  10046826
 DSO 1     1824,1.984     ,-4.76     ,3.57      ,0.0298    ,          ,          ,          ,          ,  10047763
 DSO 2     1820,          ,          ,          ,          ,-0.028    ,0.091     ,0.349     ,0.0147    ,  10056826
 DSO 1     1825,1.810     ,-2.18     ,-0.40     ,0.0595    ,          ,          ,          ,          ,  10057763
 DSO 2     1821,          ,          ,          ,          ,0.250     ,0.290     ,0.151     ,0.0127    ,  10066826
 DSO 1     1826,1.968     ,3.17      ,-2.78     ,0.0714    ,          ,          ,          ,          ,  10067763
 DSO 2     1822,          ,          ,          ,          ,0.528     ,-0.028    ,0.627     ,0.0230    ,  10076826
 DSO 1     1827,2.000     ,-1.19     ,-0.60     ,0.0952    ,          ,          ,          ,          ,  10077763
 DSO 2     1823,          ,          ,          ,          ,-0.067    ,0.032     ,0.548     ,0.0179    ,  10086826
 DSO 1     1828,1.921     ,0.00      ,1.39      ,0.0694    ,          ,          ,          ,          ,  10087763
 DSO 2     1824,          ,          ,          ,          ,0.786     ,0.508     ,0.726     ,0.0202    ,  10096826
 DSO 1     1829,1.778     ,-2.98     ,1.98      ,0.0536    ,          ,          ,          ,          ,  10097763
 DSO 2     1825,          ,          ,          ,          ,0.667     ,0.349     ,0.647     ,0.0286    ,  10106826
 DSO 1     1830,1.968     ,-3.57     ,1.39      ,0.0377    ,          ,          ,          ,          ,  10107763
 DSO 2     1826,          ,          ,          ,          ,0.726     ,0.468     ,0.647     ,0.0179    ,  10116826
 DSO 1     1831,1.730     ,-2.98     ,3.17      ,0.0575    ,          ,          ,          ,          ,  10117763
 DSO 2     1827,          ,          ,          ,          ,0.706     ,0.726     ,0.607     ,0.0222    ,  10126826
 DSO 1     1832,1.889     ,0.00      ,1.79      ,0.0556    ,          ,          ,          ,          ,  10127763
 DSO 2     1828,          ,          ,          ,          ,0.409     ,0.111     ,0.171     ,0.0183    ,  10136826
 DSO 1     1833,2.159     ,0.79      ,-1.39     ,0.0298    ,          ,          ,          ,          ,  10137763
 DSO 2     1829,          ,          ,          ,          ,0.190     ,0.111     ,0.429     ,0.0167    ,  10146826
 DSO 1     1834,2.063     ,-0.40     ,0.20      ,0.0615    ,          ,          ,          ,          ,  10147763
 DSO 2     1830,          ,          ,          ,          ,0.270     ,0.508     ,0.488     ,0.0242    ,  10156826
 DSO 1     1835,1.984     ,0.99      ,0.20      ,0.0536    ,          ,          ,          ,          ,  10157763
 DSO 2     1831,          ,          ,          ,          ,0.310     ,0.052     ,0.548     ,0.0179    ,  10166826
 DSO 1     1836,1.794     ,0.00      ,-2.38     ,0.0516    ,          ,          ,          ,          ,  10167763
 DSO 2     1832,          ,          ,          ,          ,0.548     ,0.706     ,0.825     ,0.0171    ,  10176826
 DSO 1     1837,1.810     ,-2.98     ,1.98      ,0.0298    ,          ,          ,          ,          ,  10177763
 DSO 2     1833,          ,          ,          ,          ,0.746     ,0.508     ,0.567     ,0.0226    ,  10186826
 DSO 1     1838,1.698     ,-2.58     ,0.40      ,0.0595    ,          ,          ,          ,          ,  10187763
 DSO 2     1834,          ,          ,          ,          ,0.508     ,0.230     ,0.746     ,0.0226    ,  10196826
 DSO 1     1839,2.159     ,-3.57     ,2.38      ,0.0675    ,          ,          ,          ,          ,  10197763
 DSO 2     1835,          ,          ,          ,          ,0.687     ,0.508     ,0.528     ,0.0226    ,  10206826
 DSO 1     1840,2.032     ,0.00      ,3.97      ,0.0437    ,          ,          ,          ,          ,  10207763
 DSO 2     1836,          ,          ,          ,          ,0.270     ,-0.067    ,0.171     ,0.0187    ,  10216826
 DSO 1     1841,2.159     ,0.99      ,-1.39     ,0.0615    ,          ,          ,          ,          ,  10217763
 DSO 2     1837,          ,          ,          ,          ,0.349     ,0.230     ,0.151     ,0.0016    ,  10226826
 DSO 1     1842,1.841     ,-1.59     ,1.98      ,0.0417    ,          ,          ,          ,          ,  10227763
 DSO 2     1838,          ,          ,          ,          ,0.190     ,0.012     ,0.488     ,0.0044    ,  10236826
 DSO 1     1843,1.762     ,-0.40     ,-0.60     ,0.0774    ,          ,          ,          ,          ,  10237763
 DSO 2     1839,          ,          ,          ,          ,0.329     ,0.032     ,0.587     ,0.0242    ,  10246826
 DSO 1     1844,2.095     ,2.18      ,-0.20     ,0.0675    ,          ,          ,          ,          ,  10247763
 DSO 2     1840,          ,          ,          ,          ,0.905     ,0.746     ,0.548     ,0.0194    ,  10256826
 DSO 1     1845,1.556     ,-1.98     ,-3.57     ,0.0615    ,          ,          ,          ,          ,  10257763
 DSO 2     1841,          ,          ,          ,          ,0.964     ,0.647     ,0.845     ,0.0206    ,  10266826
 DSO 1     1846,1.778     ,-0.99     ,1.59      ,0.0615    ,          ,          ,          ,          ,  10267763
 DSO 2     1842,          ,          ,          ,          ,0.746     ,0.349     ,0.865     ,0.0333    ,  10276826
 DSO 1     1847,1.730     ,-5.16     ,1.59      ,0.0496    ,          ,          ,          ,          ,  10277763
 DSO 2     1843,          ,          ,          ,          ,0.845     ,0.607     ,0.984     ,0.0151    ,  10286826
 DSO 1     1848,2.016     ,1.79      ,1.79      ,0.0456    ,          ,          ,          ,          ,  10287763
 DSO 2     1844,          ,          ,          ,          ,0.052     ,-0.147    ,0.468     ,0.0127    ,  10296826
 DSO 1     1849,1.730     ,0.99      ,-0.79     ,0.0774    ,          ,          ,          ,          ,  10297763
 DSO 2     1845,          ,          ,          ,          ,0.349     ,0.171     ,0.032     ,0.0159    ,  10306826
 DSO 1     1850,2.048     ,-0.60     ,0.99      ,0.0615    ,          ,          ,          ,          ,  10307763
 DSO 2     1846,          ,          ,          ,          ,0.528     ,0.210     ,0.766     ,0.0135    ,  10316826
 DSO 1     1851,1.921     ,-0.99     ,-1.79     ,0.0575    ,          ,          ,          ,          ,  10317763
 DSO 2     1847,          ,          ,          ,          ,0.329     ,0.230     ,0.349     ,0.0171    ,  10326826
 DSO 1     1852,1.857     ,0.79      ,-0.99     ,0.0833    ,          ,          ,          ,          ,  10327763
 DSO 2     1848,          ,          ,          ,          ,0.825     ,0.567     ,0.587     ,0.0242    ,  10336826
 DSO 1     1853,1.873     ,-0.40     ,-1.19     ,0.0794    ,          ,          ,          ,          ,  10337763
 DSO 2     1849,          ,          ,          ,          ,0.786     ,0.290     ,0.687     ,0.0222    ,  10346826
 DSO 1     1854,1.730     ,-3.17     ,4.76      ,0.0813    ,          ,          ,          ,          ,  10347763
 DSO 2     1850,          ,          ,          ,          ,0.349     ,0.468     ,0.925     ,0.0190    ,  10356826
 DSO 1     1855,1.937     ,-5.16     ,0.79      ,0.0437    ,          ,          ,          ,          ,  10357763
 DSO 2     1851,          ,          ,          ,          ,0.607     ,0.567     ,0.548     ,0.0179    ,  10366826
 DSO 1     1856,1.857     ,-0.40     ,4.37      ,0.0734    ,          ,          ,          ,          ,  10367763
 DSO 2     1852,          ,          ,          ,          ,0.310     ,0.726     ,0.786     ,0.0226    ,  10376826
 DSO 1     1857,1.778     ,-0.99     ,3.17      ,0.0437    ,          ,          ,          ,          ,  10377763
 DSO 2     1853,          ,          ,          ,          ,0.290     ,0.270     ,0.429     ,0.0163    ,  10386826
 DSO 1     1858,1.746     ,-2.58     ,-1.39     ,0.0833    ,          ,          ,          ,          ,  10387763
 DSO 2     1854,          ,          ,          ,          ,0.429     ,0.111     ,0.548     ,0.0214    ,  10396826
 DSO 1     1859,2.048     ,0.20      ,-0.60     ,0.0675    ,          ,          ,          ,          ,  10397763
 DSO 2     1855,          ,          ,          ,          ,0.210     ,-0.087    ,0.528     ,0.0194    ,  10406826
 DSO 1     1860,2.111     ,-1.79     ,-1.59     ,0.0556    ,          ,          ,          ,          ,  10407763
 DSO 2     1856,          ,          ,          ,          ,0.250     ,0.071     ,0.409     ,0.0151    ,  10416826
 DSO 1     1861,2.079     ,-1.39     ,-2.98     ,0.0655    ,          ,          ,          ,          ,  10417763
 DSO 2     1857,          ,          ,          ,          ,0.389     ,0.667     ,0.706     ,0.0187    ,  10426826
 DSO 1     1862,1.667     ,-1.19     ,1.19      ,0.0615    ,          ,          ,          ,          ,  10427763
 DSO 2     1858,          ,          ,          ,          ,0.627     ,0.190     ,1.163     ,0.0179    ,  10436826
 DSO 1     1863,1.857     ,-5.16     ,1.19      ,0.0595    ,          ,          ,          ,          ,  10437763
 DSO 2     1859,          ,          ,          ,          ,0.369     ,0.687     ,0.865     ,0.0218    ,  10446826
 DSO 1     1864,2.016     ,-0.60     ,3.77      ,0.0734    ,          ,          ,          ,          ,  10447763
 DSO 2     1860,          ,          ,          ,          ,0.448     ,0.667     ,0.865     ,0.0246    ,  10456826
 DSO 1     1865,1.857     ,-1.59     ,1.39      ,0.0456    ,          ,          ,          ,          ,  10457763
 DSO 2     1861,          ,          ,          ,          ,0.151     ,-0.087    ,0.250     ,0.0202    ,  10466826
 DSO 1     1866,1.810     ,0.79      ,-0.60     ,0.0417    ,          ,          ,          ,          ,  10467763
 DSO 2     1862,          ,          ,          ,          ,0.329     ,0.250     ,0.607     ,0.0139    ,  10476826
 DSO 1     1867,1.984     ,-3.17     ,-2.18     ,0.0476    ,          ,          ,          ,          ,  10477763
 DSO 2     1863,          ,          ,          ,          ,0.270     ,0.171     ,0.389     ,0.0198    ,  10486826
 DSO 1     1868,2.048     ,0.99      ,1.39      ,0.0734    ,          ,          ,          ,          ,  10487763
 DSO 2     1864,          ,          ,          ,          ,0.409     ,-0.028    ,0.349     ,0.0194    ,  10496826
 DSO 1     1869,2.063     ,1.59      ,-4.76     ,0.0675    ,          ,          ,          ,          ,  10497763
 DSO 2     1865,          ,          ,          ,          ,0.448     ,0.310     ,0.865     ,0.0135    ,  10506826
 DSO 1     1870,1.778     ,-0.40     ,0.60      ,0.0575    ,          ,          ,          ,          ,  10507763
 DSO 2     1866,          ,          ,          ,          ,0.667     ,0.369     ,0.746     ,0.0187    ,  10516826
 DSO 1     1871,1.857     ,-4.96     ,1.39      ,0.0615    ,          ,          ,          ,          ,  10517763
 DSO 2     1867,          ,          ,          ,          ,0.647     ,0.508     ,0.687     ,0.0190    ,  10526826
 DSO 1     1872,1.810     ,0.20      ,-0.99     ,0.0317    ,          ,          ,          ,          ,  10527763
 DSO 2     1868,          ,          ,          ,          ,0.806     ,0.607     ,0.706     ,0.0171    ,  10536826
 DSO 1     1873,1.778     ,-1.79     ,0.40      ,0.0496    ,          ,          ,          ,          ,  10537763
 DSO 2     1869,          ,          ,          ,          ,0.389     ,0.012     ,0.468     ,0.0151    ,  10546826
 DSO 1     1874,1.873     ,-3.57     ,-2.78     ,0.0595    ,          ,          ,          ,          ,  10547763
 DSO 2     1870,          ,          ,          ,          ,0.071     ,0.171     ,0.329     ,0.0246    ,  10556826
 DSO 1     1875,1.889     ,-0.60     ,-3.17     ,0.0694    ,          ,          ,          ,          ,  10557763
 DSO 2     1871,          ,          ,          ,          ,0.270     ,0.012     ,0.448     ,0.0198    ,  10566826
 DSO 1     1876,1.857     ,-1.59     ,1.39      ,0.0516    ,          ,          ,          ,          ,  10567763
 DSO 2     1872,          ,          ,          ,          ,0.111     ,0.171     ,0.429     ,0.0127    ,  10576826
 DSO 1     1877,2.000     ,-0.40     ,-1.98     ,0.0595    ,          ,          ,          ,          ,  10577763
 DSO 2     1873,          ,          ,          ,          ,0.806     ,0.508     ,0.647     ,0.0278    ,  10586826
 DSO 1     1878,1.905     ,-1.59     ,0.00      ,0.0615    ,          ,          ,          ,          ,  10587763
 DSO 2     1874,          ,          ,          ,          ,0.687     ,0.409     ,0.766     ,0.0194    ,  10596826
 DSO 1     1879,1.984     ,-2.98     ,0.20      ,0.0694    ,          ,          ,          ,          ,  10597763
 DSO 2     1875,          ,          ,          ,          ,0.488     ,0.607     ,0.567     ,0.0155    ,  10606826
 DSO 1     1880,1.841     ,-4.56     ,3.57      ,0.0456    ,          ,          ,          ,          ,  10607763
 DSO 2     1876,          ,          ,          ,          ,0.687     ,0.766     ,0.627     ,0.0250    ,  10616826
 DSO 1     1881,1.889     ,0.00      ,1.98      ,0.0456    ,          ,          ,          ,          ,  10617763
 DSO 2     1877,          ,          ,          ,          ,0.488     ,0.091     ,0.310     ,0.0171    ,  10626826
 DSO 1     1882,1.825     ,0.99      ,3.77      ,0.0536    ,          ,          ,          ,          ,  10627763
 DSO 2     1878,          ,          ,          ,          ,0.409     ,-0.127    ,0.290     ,0.0171    ,  10636826
 DSO 1     1883,2.063     ,-3.37     ,-4.17     ,0.0734    ,          ,          ,          ,          ,  10637763
 DSO 2     1879,          ,          ,          ,          ,0.508     ,0.230     ,0.627     ,0.0171    ,  10646826
 DSO 1     1884,2.016     ,-2.58     ,-0.99     ,0.0595    ,          ,          ,          ,          ,  10647763
 DSO 2     1880,          ,          ,          ,          ,0.429     ,0.310     ,0.468     ,0.0270    ,  10656826
 DSO 1     1885,1.857     ,2.58      ,-1.98     ,0.0516    ,          ,          ,          ,          ,  10657763
